tender_id,award_file,award_pages,award_template,award_ministry,award_ministry_id,award_agency,award_agency_id,award_procuring_entity,award_procuring_entity_id,award_procuring_entity_code,award_district,award_for,award_method,award_source_of_funds,award_development_partner,award_project,award_project_id,award_invitation_ref,award_package_no,award_package_name,contract_no,contract_description,work_location,winner,winner_id,winner_page,winner_location,winner_tenderer_id,contract_value_taka,contract_value_original,advertised_date,noa_date,signed_date,work_start_date,work_completion_date,tenders_sold,tenders_received,tenders_responsive,bid_counts_printed,performance_security_on_time,contract_signed_on_time,award_officer,award_officer_id,award_officer_designation,beneficial_owners
616294,Contract_Awards_PDFs/Tender_616294.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Purbachal New Town Project,og0015,,Dhaka,Works,OTM,Own Fund Own fund,NA,Purbachal New town Project,pr0009,Rajuk/PD_Purbachal/71,Rajuk/PD_Purbachal/71,"Electrification work of 02 (two) storied Purbachal Palkhan High School Bhaban with 06 (Six) Storied foundation work in the Plot No.-8, Road No.-301 in Sector-30 of Purbachal New Town Project.",Rajuk/PD_Purbachal/71,"Electrification work of 02 (two) storied Purbachal Palkhan High School Bhaban with 06 (Six) Storied foundation work in the Plot No.-8, Road No.-301 in Sector-30 of Purbachal New Town Project.",Purbachal New Town project,M/S Sunny Construction,co0053,1,"58/Cha/1,Tejturi Bazar Chak,West Razabazar,Dhaka-1215",,3463421.4,3463421.400,2021-10-03,2022-01-26,2022-02-23,2022-02-23,2022-08-23,4,4,1,yes,yes,yes,Ujjwal Mallick,pp0099,Project Director,0
616340,Contract_Awards_PDFs/Tender_616340.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,ExEn/Me.sta.qu/E-78/10,ExEn/Mestaqu/E-78,Construction of Garage at Mehedibag CDA staff Quarter Chattogram.,ExEn/Me.sta.qu/E-78/183,Construction of Garage at Mehedibag CDA staff Quarter Chattogram.,Mehedibag CDA staff Quarter Chattogram,M/S. Gulzar Trading,co0142,1,"Hazi Monsur Ali Road, Mia Khan Nagar, Chittagong.",,3650723.019,3650723.019,2021-10-25,2022-01-17,2022-01-27,2022-01-27,2022-03-29,8,4,4,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
617410,Contract_Awards_PDFs/Tender_617410.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Works,OTM,Development Government,NA,Holiday More-Bazarghata-Larpara (Bus Stand) Main Road Re-Construction and Widening Project of Coxs Bazar District,pr0068,CoxDA/Dev/2021-22/Road/WD-04/LED,CoxDA/Dev/2021-22/Road/WD-04/LED,"LED Display Board works with Fitting and Fixing under the ""Holiday More-Bazarghata-Larpara (Bus Stand) Main Road Re-Construction and Widening"" Project of Coxs Bazar District",CoxDA/Dev/2021-22/Road/WD-04/LED,"LED Display Board works with Fitting and Fixing under the ""Holiday More-Bazarghata-Larpara (Bus Stand) Main Road Re-Construction and Widening"" Project of Coxs Bazar District",Cox's Bazar Sadar,Rancon Industrial Solutions Ltd.,co0217,1,"117, Tejkunipara, Old Airport Road, Bijoy Shoroni, Tejgaon, Dhaka.",,21379456.051,21379456.051,2021-10-11,2021-12-30,2022-01-16,2022-01-18,2022-05-30,6,4,1,yes,yes,yes,Lt Col Md Khijir Khan,pp0106,Member (Engineer),0
617807,Contract_Awards_PDFs/Tender_617807.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Works,OTM,Development Government,NA,Holiday More-Bazarghata-Larpara (Bus Stand) Main Road Re-Construction and Widening Project of Coxs Bazar District,pr0068,CoxDA/Dev/2021-22/Road/WD-03/Beautification,CoxDA/Dev/2021-22/Road/WD-03/Beautification,"Beautification and Arboriculture Works at Holiday Mor to (Bus-Stand) Mor Cox's Bazar Road at Ch. 0+000-4+660 Km under ""Holiday Mor- Bazarghata -Larpara (Bus-Stand) Main Road Re-Construction and Widening Project of Cox's Bazar District.""",CoxDA/Dev/2021-22/Road/WD-03/Beautification,"Beautification and Arboriculture Works at Holiday Mor to (Bus-Stand) Mor Cox's Bazar Road at Ch. 0+000-4+660 Km under ""Holiday Mor- Bazarghata -Larpara (Bus-Stand) Main Road Re-Construction and Widening Project of Cox's Bazar District.""",Cox's Bazar Sadar,"SCL-LB-KEC JV ( JVCA Partners [Business Share]: M/S. KARIM ENTERPRISE & CONSTRUCTION [30.000%] , Sun Flower Construction Ltd. [40.000%] , M/S LABON & BROTHERS [30.000%] )",co0218,1,"10 Dilkusha Jibon Bima Tower 8th Floor Motijheel, Dhaka",,75976418.725,75976418.725,2021-10-11,2021-12-30,2022-01-16,2022-01-18,2022-05-30,10,6,4,yes,yes,yes,Lt Col Md Khijir Khan,pp0106,Member (Engineer),0
618898,Contract_Awards_PDFs/Tender_618898.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,Cox's Bazar Development Authority,og0020,,Cox's Bazar,Works,OTM,Development Government,NA,Holiday More-Bazarghata-Larpara (Bus Stand) Main Road Re-Construction and Widening Project of Coxs Bazar District,pr0068,CoxDA/Dev/2021-22/Road/WD-05/Foot Over Bridge,CoxDA/Dev/2021-22/Road/WD-05/Foot Over Bridge,"Foot Over Bridge Works at Holiday Mor to (Bus-Stand) Mor Cox's Bazar Road at Ch. 0+000-4+660 under ""Holiday Mor- Bazarghata -Larpara (Bus-Stand) Main Road Re-Construction and Widening Project of Cox's Bazar District.""",CoxDA/Dev/2021-22/Road/WD-05/Foot Over Bridge,"Foot Over Bridge Works at Holiday Mor to (Bus-Stand) Mor Cox's Bazar Road at Ch. 0+000-4+660 under ""Holiday Mor- Bazarghata -Larpara (Bus-Stand) Main Road Re-Construction and Widening Project of Cox's Bazar District.""",Cox's Bazar Sadar,"Hassan Techno Builders Ltd. - Taher Brothers Ltd. JV. ( JVCA Partners [Business Share]: Hassan Techno Builders Ltd. [60.000%] , Taher Brothers Ltd. [40.000%] )",co0219,1,"Punam Palace, Holding No: 464, 1st Kandirpar, Badurtala, Cumilla",,94588512.789,94588512.789,2021-10-11,2021-12-30,2022-01-16,2022-01-18,2022-05-30,9,6,2,yes,yes,yes,Lt Col Md Khijir Khan,pp0106,Member (Engineer),0
620619,Contract_Awards_PDFs/Tender_620619.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Superintending Engineer (Civil Circle-1),og0007,,Dhaka,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,SE/CC-1/HQ/W-02/2021-2022,SE/CC-1/HQ/W-02,"Renovation Works ( Plaster, Door, Window, Sanitary fittings, Painting and other Civil works) in the Building allotted for Drivers (Building No.10) at RAJUK Malibagh Officers' Quarter Area.",SE/CC-1/HQ/W-02/2021-2022,"Renovation Works ( Plaster, Door, Window, Sanitary fittings, Painting and other Civil works) in the Building allotted for Drivers (Building No.10) at RAJUK Malibagh Officers' Quarter Area.",RAJUK Malibagh Officers Quarter,M/S. A. R. Enterprise,co0016,1,"House-08, Road-02, Diyabari, Uttara, Dhaka-1230 Contact No:01935968075, 01707568905",,3045193.803,3045193.803,2021-11-04,2022-02-09,2022-02-24,2022-02-24,2022-05-23,7,5,5,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,Superintending Engineer,0
622539,Contract_Awards_PDFs/Tender_622539.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Superintending Engineer (Electrical),og0011,,Dhaka,Goods,OTM,Own Fund Own fund,NA,Electro_Mechanical Equipment Purchage,pr0075,Rajuk/Electrical-2/21/G-01,Rajuk/Electrical-2/21/G-01,"Supply, Installation, Testing & Commissioning of 100 KVA Generator and Related Works for Rajuk Zonal Office in Uttara.",25.39.0000.064.07.012.2018,"Supply, Installation, Testing & Commissioning of 100 KVA Generator and Related Works for Rajuk Zonal Office in Uttara.",Zonal Office in Uttara,M/S TANIN ENTERPRISE,co0041,1,"150 MOTIJHEEL, NAHAR MANSION 3RD FLOOR, C/A DHAKA.",,3097300.59,3097300.590,2021-11-09,2022-03-27,2022-04-17,2022-04-17,2022-07-17,4,3,2,yes,yes,yes,mohammad nazmus sakib jamali,pp0007,Sup. Eng. (Elec.),0
622586,Contract_Awards_PDFs/Tender_622586.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Superintending Engineer (Electrical),og0011,,Dhaka,Works,OTM,Own Fund Own fund,NA,"Sepcial Day Celebration,Building Lighting and fair related Expences,Fastival and Contrivution.",pr0065,Rajuk/Electrical-2/21/W-01,Rajuk/Electrical-2/21/W-01,Temporary Illumination of Rajuk Zonal Offices in different Religion Festivals & State Phase.,25.39.0000.064.07.001.2021,Temporary Illumination of Rajuk Zonal Offices in different Religion Festivals & State Phase.,Rajuk Zonal Office,M/S TANIN ENTERPRISE,co0041,1,"150 MOTIJHEEL, NAHAR MANSION 3RD FLOOR, C/A DHAKA.",,1279542.6,1279542.600,2021-11-09,2022-03-16,2022-04-13,2022-04-13,2023-04-12,2,1,1,yes,yes,yes,mohammad nazmus sakib jamali,pp0007,Sup. Eng. (Elec.),0
622637,Contract_Awards_PDFs/Tender_622637.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Office of the Superintending Engineer (Electrical),og0011,,Dhaka,Works,OTM,Own Fund Own fund,NA,Maintanance of Office Equipement and Accessories,pr0055,Rajuk/Electrical-1/21/W-01,Rajuk/Electrical-1/21/W-01,Servicing & Maintenance of CCTV Surveillance System of Rajuk Main & Annex Bhaban and Bhaban Complex for 02 (Two) Years.,25.39.0000.063.07.051.2019,Servicing & Maintenance of CCTV Surveillance System of Rajuk Main & Annex Bhaban and Bhaban Complex for 02 (Two) Years.,Rajuk Bhaban,Silver Sun Electronics,co0122,1,"Room # 09, Ground Floor, Electric Plaza, Tropicana Tower, 218, shahid Seyad Nazrul Islam Sharani, Old 45, Topkhana Road, Purana Paltan, Dhaka-1000.",,967554.72,967554.720,2021-11-09,2022-03-27,2022-04-24,2022-04-24,2024-04-23,2,1,1,yes,yes,yes,mohammad nazmus sakib jamali,pp0007,Sup. Eng. (Elec.),0
629331,Contract_Awards_PDFs/Tender_629331.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Electrical & Mechanical Engineering (EME),og0061,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,XEN(EM)/E-346,EM01,"Supply Installation, testing and commissioning of 11KV HT switchgear at CDA Biponi Bitan A block building",ExEn(EM)/E-346/1052,"Supply Installation, testing and commissioning of 11KV HT switchgear at CDA Biponi Bitan A block building",Biponi Bitan A block,Power Net Enterprise,co0220,1,"Khan Mansion Khulshi Colony Road, Nasirabad, Chittagong-4209",,2230689.6,2230689.600,2021-11-29,2022-02-01,2022-02-01,2022-02-07,2022-04-17,4,4,3,yes,yes,yes,Bishawnath Biswas,pp0109,Executive Engineer,0
631780,Contract_Awards_PDFs/Tender_631780.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,Xen/office/hill/E-84/182,Xen/office/hill/E-84,Construction of Vertical extension of boundary wall and mesh fencing work at CDA hill south west side.,ExEx/officeHill/E-84/186,Construction of Vertical extension of boundary wall and mesh fencing work at CDA hill south west side.,"CDA hill, Chittagong",M/S. Nice Enterprise,co0168,1,"758/C, Moidermill School Road, South Bakalia, Chittagong.",,3296663.136,3296663.136,2022-01-12,2022-02-17,2022-03-03,2022-03-03,2022-05-04,3,3,2,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
637086,Contract_Awards_PDFs/Tender_637086.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,ExEn/Me.Sta.Qtr/80/179,XEN/MeStQtr/E-80,"Annual Repairing and Maintenance works of Building No. 01 & 02 Mehedibag CDA Staff Quarter, Chattogram.",ExEn/Me.sta.qu/E-80/185,"Annual Repairing and Maintenance works of Building No. 01 & 02 Mehedibag CDA Staff Quarter, Chattogram.","Mehedibag, Chattogram",Trade Spin,co0221,1,"4, BGB Super Market, Halishahar Housing Estate, Chattogram.",,2934320.184,2934320.184,2022-01-12,2022-02-17,2022-02-23,2022-02-24,2022-05-25,2,1,1,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
637169,Contract_Awards_PDFs/Tender_637169.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,GD/UAP/Lift-05,GD/UAP/Lift-05,"Supply, Installation, Testing and Commissioning of 01 No. 2100 KG Passenger Cum Bed Lift for the Community Center under the Project of Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector- 18, Block-A, Uttara, Dhaka.",RAJUK/UAP/GD/Lift-03,"Supply, Installation, Testing and Commissioning of 01 No. 2100 KG Passenger Cum Bed Lift for the Community Center under the Project of Construction of Residential Apartment Building for Low & Middle Income Group of people at Sector- 18, Block-A, Uttara, Dhaka.",Uttara Apartment Project Sector-18 Uttara Dhaka,Concept Elevators & Engineering Ltd.,co0042,1,"Reg. Office: 656, Road-14, Baitul Aman Housing Society Adabor, Mohammadpur, Dhaka-1207",,8158500.74,8158500.740,2021-12-22,2022-05-13,2022-06-05,2022-06-05,2022-12-26,3,2,2,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
638918,Contract_Awards_PDFs/Tender_638918.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajshahi Development Authority,og0004,Office of the Chairman,og0030,,Rajshahi,Goods,OTM,Development Government,NA,Revision of Functional Master Plan and Detailed Area Plan to make Rajshahi Metropolitan Development Plan (RMDP) Disaster Risk Sensitive.,pr0059,040.003.035.057.001.2021/3520,RDA/RMDP/G/2021-2022/01,Revision of Functional Master Plan and Detailed Area Plan to Make Rajshahi Metropolitan Development Plan (RMDP) Disaster Risk Sensitive (Sub- head: Supply of ArcGIS Software with Extensions for GIS Unit),RDA/RMDP/2021-2022/01,Revision of Functional Master Plan and Detailed Area Plan to Make Rajshahi Metropolitan Development Plan (RMDP) Disaster Risk Sensitive (Sub- head: Supply of ArcGIS Software with Extensions for GIS Unit),"RDA Bhaban, Rajshahi",YSP TECHNOLOGY,co0222,1,"37 Bir Uttam C R Datta Road, Nahar Plaza, Dhaka",,15900000.014,15900000.014,2021-12-14,2022-03-07,2022-03-28,2022-04-03,2022-05-02,1,1,1,yes,yes,yes,Md. Anwar Hussain,pp0097,Chaiman,0
639927,Contract_Awards_PDFs/Tender_639927.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",og0006,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/PD_9apt/Gen-S/S._Bldg-4,RAJUK/PD_9apt/Gen-S/S._Bldg-4,"RAJUK/PD_9apt/Gen-S/S._Bldg-4 Supply, Installation, Testing and Commissioning of 1(One) Number 300KVA Sub- Station & 80 KVA Generator for Seven Storied Apartment Building at Plot-13/1, Block-A, Awrangajeb Road, Mohammadpur R/A, Dhaka (Building-4)",RAJUK/PD_9apt/Gen-S/S._Bldg-4,"RAJUK/PD_9apt/Gen-S/S._Bldg-4 Supply, Installation, Testing and Commissioning of 1(One) Number 300KVA Sub- Station & 80 KVA Generator for Seven Storied Apartment Building at Plot-13/1, Block-A, Awrangajeb Road, Mohammadpur R/A, Dhaka (Building-4)",Mohammadpur,T.S Enterprise,co0014,1,"28, Malibagh Chowdhury Para, Dhaka.",,6132044.298,6132044.298,2021-12-22,2022-03-13,2022-04-10,2022-04-10,2022-08-09,6,5,5,yes,yes,yes,Rahat Muslemin,pp0003,PD (9apt),0
640368,Contract_Awards_PDFs/Tender_640368.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,ExEx/office/E-79/180,XEN/office//E-79,"Repair and maintenance work of dormitory and others related work of CDA hill, Chattogram.",ExEn/office/E-79/26,Repair and maintenance work of dormitory and others related work.,CDA hill Chittagong,M/S Hasan & Brothers,co0223,1,"265/262 Mamtaj Market, Khatungonj, Chittagong.",,2681912.169,2681912.169,2022-01-12,2022-03-23,2022-04-04,2022-04-05,2022-07-04,2,2,2,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
64165,Contract_Awards_PDFs/Tender_64165.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajshahi Development Authority,og0004,Office of the Chaiman,og0069,,Rajshahi,Works,OTM,Own Fund Own fund,NA,Extention of Banalata Commercial Area and Development of Residential Area,pr0076,040.002.650.000.2007.369,RDA/Bana/W/2016-2017/01,Laying of 100 & 150mm dia water supply pipe line for Extension of Banalata Commercial Area & Development of Residential Area under Rajshahi Development Authority.,Bono/001,Laying of 100 & 150mm dia water supply pipe line for Extension of Banalata Commercial Area & Development of Residential Area under Rajshahi Development Authority.,Bonolata RA,Md.kabir Hossain,co0224,1,"In front of Rajshahi City Bhaban, Greater road, Rajshahi, Bangladesh.",,4187780.121,4187780.121,2016-08-22,2016-10-03,2016-10-17,2016-10-02,2016-12-01,8,8,5,yes,yes,yes,Freedom Fighter Principal Md. Bazlur Rahman,pp0023,Chaiman,0
644083,Contract_Awards_PDFs/Tender_644083.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,ExEn/Me.Sta.Qu/E-81/181,ExEn/Me.Sta.Qu/E-81,"Annual Repairing and Maintenance Works of Building No. 03 and 04 Mehedibag CDA Staff Quarter, Chattogram",ExEn/Me.Sta.Qu/E-81/46,"Annual Repairing and Maintenance Works of Building No. 03 and 04 Mehedibag CDA Staff Quarter, Chattogram",Mehedibag Chattogram,M/S. Gulzar Trading,co0142,1,"Hazi Monsur Ali Road, Mia Khan Nagar, Chittagong.",,2384371.026,2384371.026,2022-02-17,2022-04-18,2022-04-28,2022-05-05,2022-08-07,2,2,2,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
647346,Contract_Awards_PDFs/Tender_647346.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara 3rd Phase Project,og0063,,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,PD_U3P/4,PD_U3P/4,Supply fitting & fixing of solar system LED light starting form Rail Depo underpass to south side of west Avenue Road in Uttara (3rd Phase) Project (Group-2).,PD_U3P/4,Supply fitting & fixing of solar system LED light starting form Rail Depo underpass to south side of west Avenue Road in Uttara (3rd Phase) Project (Group-2).,Uttara 3rd Phase Project,The Continantal Builders,co0029,1,"370/A Khilgaon, Tilpapara, Dhaka.",,16066116.9,16066116.900,2022-01-16,2022-03-16,2022-03-31,2022-03-31,2022-06-30,21,17,9,yes,yes,yes,MD. HAFIZUL ISLAM,pp0108,PD (Uttara 3rd Phase),0
647351,Contract_Awards_PDFs/Tender_647351.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara 3rd Phase Project,og0063,,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,PD_U3P/5,PD_U3P/5,"Supply fitting & fixing of solar system LED light on part of Avenue-3 & 4 and upto Bridge No-5 of Avenue-1 in Uttara (3rd Phase) Project, (Group-3).",PD_U3P/5,"Supply fitting & fixing of solar system LED light on part of Avenue-3 & 4 and upto Bridge No-5 of Avenue-1 in Uttara (3rd Phase) Project, (Group-3).",Uttara 3rd Phase Project,M/S Techno Trade International,co0146,1,"58/Cha/1, West Razabazar, Tejgaon, Dhaka.",,17017004.7,17017004.700,2022-01-16,2022-03-16,2022-03-31,2022-03-31,2022-06-30,19,17,10,yes,yes,yes,MD. HAFIZUL ISLAM,pp0108,PD (Uttara 3rd Phase),0
647356,Contract_Awards_PDFs/Tender_647356.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara 3rd Phase Project,og0063,,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,PD_U3P/6,PD_U3P/6,"Supply Fitting & fixing of Solar System LED light starting from Sector No. 14 of Graveyard to South side of Lake drive road of Avenue-7 upto Bridge 06 in Uttara.(3rd Phase) Project, (Group-4).",PD_U3P/6,"Supply Fitting & fixing of Solar System LED light starting from Sector No. 14 of Graveyard to South side of Lake drive road of Avenue-7 upto Bridge 06 in Uttara.(3rd Phase) Project, (Group-4).",Uttara 3rd Phase Project,Super Star Renewable Energy Limited,co0225,1,"SSG Center (3rd Floor), Nabosrista Plot No.: 1/A, Tejgaon I/A, Dhaka",,13534879.5,13534879.500,2022-01-16,2022-03-16,2022-03-31,2022-03-31,2022-06-30,21,19,10,yes,yes,yes,MD. HAFIZUL ISLAM,pp0108,PD (Uttara 3rd Phase),0
647361,Contract_Awards_PDFs/Tender_647361.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara 3rd Phase Project,og0063,,Dhaka,Works,OTM,Own Fund Own fund,NA,Uttara Residential Model Town (3rd Phase),pr0035,PD_U3P/8,PD_U3P/8,"Supply Fitting & fixing of Solar System LED light on Part of Avenue- 6 and upto Central Circle of West Side of the part of Avenue- 5 in Uttara (3rd Phase) Project, (Group-6).",PD_U3P/8,"Supply Fitting & fixing of Solar System LED light on Part of Avenue- 6 and upto Central Circle of West Side of the part of Avenue- 5 in Uttara (3rd Phase) Project, (Group-6).",Uttara 3rd Phase Project,Auto Power Pvt. Limited,co0226,1,"24, MIRPUR ROAD , GLOBE CENTER (3RD FLOOR), DHAKA",,9194839.2,9194839.200,2022-01-16,2022-03-16,2022-03-31,2022-03-31,2022-06-30,21,15,6,yes,yes,yes,MD. HAFIZUL ISLAM,pp0108,PD (Uttara 3rd Phase),0
